delinquency_id,caid,snapshot_date,unit_id,days_delinquent,amount_owed,aging_bucket,lien_filed,attorney_referred
DL-6K326LF8KC3GMNFG,CA-NV-00000274,2025-06-01,U-AB412385QV6J,30,290.28,DAYS_1_30,False,False
DL-9KRNR4TH44PHMG5K,CA-NV-00000274,2025-06-01,U-2DEGG5MEV5YJ,30,290.28,DAYS_1_30,False,False
DL-72GSMN3KIX536G3Z,CA-NV-00000274,2025-06-01,U-L1ESL7DOX2JX,30,290.28,DAYS_1_30,False,False
DL-IZO9I0TQOYI1PJH9,CA-NV-00000274,2025-06-01,U-KNH0M2NQ541B,60,580.56,DAYS_31_60,False,False
DL-J8D8DYMAOPOTONUC,CA-NV-00000274,2025-06-01,U-J7IE1PVLPH46,120,1161.12,DAYS_91_120,True,True
DL-0XPJOG4EIP7G11M6,CA-GA-00000275,2024-02-01,U-6OKM1D1ZTFST,30,384.65,DAYS_1_30,False,False
DL-5CYCJLYXQ7QTPIOX,CA-GA-00000275,2024-03-01,U-6OKM1D1ZTFST,60,769.3,DAYS_31_60,False,False
DL-X0VQP7T4ERS945XD,CA-GA-00000275,2024-04-01,U-6OKM1D1ZTFST,90,1153.95,DAYS_61_90,True,False
DL-SBUQP9NR35H52WG4,CA-GA-00000275,2024-09-01,U-PTAZ5158R9B5,30,384.65,DAYS_1_30,False,False
DL-KL5ND9HTGM6URLWA,CA-GA-00000275,2024-10-01,U-PTAZ5158R9B5,60,769.3,DAYS_31_60,False,False
DL-APZLMUMP2Z49I2GU,CA-GA-00000275,2024-11-01,U-P0EALKKB3A6E,30,384.65,DAYS_1_30,False,False
DL-C0JBDI6UW9LSAM4A,CA-GA-00000275,2024-11-01,U-PTAZ5158R9B5,90,1153.95,DAYS_61_90,True,False
DL-OPCX7L3RATQFLL7Z,CA-GA-00000275,2025-01-01,U-4U9HHQC6WMO6,30,384.65,DAYS_1_30,False,False
DL-HQ5WJ2LDRENYVDY6,CA-GA-00000275,2025-02-01,U-4U9HHQC6WMO6,60,769.3,DAYS_31_60,False,False
DL-1K4GBQVQE5FWQ25Q,CA-GA-00000275,2025-02-01,U-9JCHJ7N2VZB0,30,384.65,DAYS_1_30,False,False
DL-CX60SRFP42HPQU0T,CA-GA-00000275,2025-03-01,U-9JCHJ7N2VZB0,60,769.3,DAYS_31_60,False,False
DL-9BV7ADITQ8ABGCJ1,CA-GA-00000275,2025-04-01,U-9JCHJ7N2VZB0,90,1153.95,DAYS_61_90,True,False
DL-YOJQZ4DB8YZF6XF9,CA-GA-00000275,2025-04-01,U-9OFZQZUN5T5T,30,384.65,DAYS_1_30,False,False
DL-UMGJAGK6SPCOFNIJ,CA-GA-00000275,2025-05-01,U-9JCHJ7N2VZB0,120,1538.6,DAYS_91_120,True,True
DL-5ROKNFW6BW6EBL23,CA-GA-00000275,2025-05-01,U-9OFZQZUN5T5T,60,769.3,DAYS_31_60,False,False
DL-ECLOAKKSR7IWWQ6D,CA-GA-00000275,2025-06-01,U-9OFZQZUN5T5T,90,1153.95,DAYS_61_90,True,False
DL-NKTH145F3NW903UL,CA-AZ-00000276,2024-01-01,U-UOY47OAHG0LP,30,202.0,DAYS_1_30,False,False
DL-S979LIQYKPUTZYLL,CA-AZ-00000276,2024-01-01,U-ELDFL7AYKU0Y,30,202.0,DAYS_1_30,False,False
DL-VZN0OUE5SAXEHQ5B,CA-AZ-00000276,2024-01-01,U-QYI82GWS5I54,30,202.0,DAYS_1_30,False,False
DL-77U8KO3FUP8LKOTC,CA-AZ-00000276,2024-01-01,U-OCNKJ4ALXM3M,30,202.0,DAYS_1_30,False,False
DL-2UA4N98NUXT3YGN3,CA-AZ-00000276,2024-02-01,U-UOY47OAHG0LP,60,404.0,DAYS_31_60,False,False
DL-L1JPAKLTCWNVO0OU,CA-AZ-00000276,2024-02-01,U-1E5TPT0ECRBT,30,202.0,DAYS_1_30,False,False
DL-KX9DDIK0LGKLC9GX,CA-AZ-00000276,2024-02-01,U-580POIH0CK0Y,30,202.0,DAYS_1_30,False,False
DL-HYSDDDCKWAYN2KHS,CA-AZ-00000276,2024-03-01,U-UOY47OAHG0LP,90,606.0,DAYS_61_90,True,False
DL-S182UIZ4SL0BIQ20,CA-AZ-00000276,2024-03-01,U-1E5TPT0ECRBT,60,404.0,DAYS_31_60,False,False
DL-7N9NICDHU2BHG6DA,CA-AZ-00000276,2024-03-01,U-7UT5IDDF1N5D,30,202.0,DAYS_1_30,False,False
DL-G7JKZDKC9JSIZQJ1,CA-AZ-00000276,2024-03-01,U-580POIH0CK0Y,60,404.0,DAYS_31_60,False,False
DL-GZ311WKTYSNDQQ29,CA-AZ-00000276,2024-04-01,U-1E5TPT0ECRBT,90,606.0,DAYS_61_90,True,False
DL-JHUE8V6HVG5AZ0F4,CA-AZ-00000276,2024-05-01,U-1E5TPT0ECRBT,120,808.0,DAYS_91_120,True,True
DL-WFAT78937HW8Q2KO,CA-AZ-00000276,2024-09-01,U-DY6OUHNT7JY6,30,202.0,DAYS_1_30,False,False
DL-NRHQY7DEYTLHB0W5,CA-AZ-00000276,2024-10-01,U-DY6OUHNT7JY6,60,404.0,DAYS_31_60,False,False
DL-FCI3NEGURLX9BG1N,CA-AZ-00000276,2024-11-01,U-RNBWI8BQHDIE,30,202.0,DAYS_1_30,False,False
DL-UF1VKBN5W90B77ER,CA-AZ-00000276,2024-12-01,U-RNBWI8BQHDIE,60,404.0,DAYS_31_60,False,False
DL-Q0886E64US6O53AU,CA-AZ-00000276,2024-12-01,U-XJU91OEQ5JLF,30,202.0,DAYS_1_30,False,False
DL-T0K9FPNM5LA4BJTD,CA-AZ-00000276,2025-01-01,U-K034EKF60DUC,30,202.0,DAYS_1_30,False,False
DL-FLGJ07ABM7DBCS7K,CA-AZ-00000276,2025-01-01,U-XJU91OEQ5JLF,60,404.0,DAYS_31_60,False,False
DL-R9NNU1N0MUEHI6XQ,CA-AZ-00000276,2025-01-01,U-0Y11U43BAHQC,30,202.0,DAYS_1_30,False,False
DL-5TZR6U5PJ9ANA3Z2,CA-AZ-00000276,2025-02-01,U-XJU91OEQ5JLF,90,606.0,DAYS_61_90,True,False
DL-S38F69ZCR9Q9UHIE,CA-AZ-00000276,2025-02-01,U-0Y11U43BAHQC,60,404.0,DAYS_31_60,False,False
DL-VUZSP1CMJTQUVCL0,CA-AZ-00000276,2025-03-01,U-PT036SAAJ93H,30,202.0,DAYS_1_30,False,False
DL-OK0MPF9D3ZQXLO7J,CA-AZ-00000276,2025-03-01,U-XJU91OEQ5JLF,120,808.0,DAYS_91_120,True,True
DL-9EGS4IZWCT6LQ6YN,CA-AZ-00000276,2025-03-01,U-0Y11U43BAHQC,90,606.0,DAYS_61_90,True,False
DL-1IMR6V0IROYJRK3V,CA-AZ-00000276,2025-04-01,U-PT036SAAJ93H,60,404.0,DAYS_31_60,False,False
DL-8MHIL257TUB650IF,CA-AZ-00000276,2025-04-01,U-XJU91OEQ5JLF,150,1010.0,DAYS_OVER_120,True,True
DL-8M8TVZ1GG70BEYXS,CA-AZ-00000276,2025-05-01,U-PT036SAAJ93H,90,606.0,DAYS_61_90,True,False
DL-5908752LEP5H72QD,CA-AZ-00000276,2025-05-01,U-XJU91OEQ5JLF,180,1212.0,DAYS_OVER_120,True,True
DL-O30MVLXLUZEEEKNO,CA-AZ-00000276,2025-06-01,U-JYLVPYCB00DD,30,202.0,DAYS_1_30,False,False
DL-H5N74AEYTYJ510OM,CA-AZ-00000276,2025-06-01,U-PT036SAAJ93H,120,808.0,DAYS_91_120,True,True
DL-78R30O1CO9GFJ938,CA-AZ-00000276,2025-06-01,U-XJU91OEQ5JLF,210,1414.0,DAYS_OVER_120,True,True
DL-FYAGROH63HWUQVXD,CA-CA-00000277,2024-04-01,U-2FAH16IJYLIL,30,331.21,DAYS_1_30,False,False
DL-UYCDWROSY1XQFRYM,CA-CA-00000277,2024-05-01,U-D9PUGY5RDKU8,30,331.21,DAYS_1_30,False,False
DL-0S6OH7VNZ2WRZL08,CA-CA-00000277,2024-05-01,U-EN1BEWJEGMA4,30,331.21,DAYS_1_30,False,False
DL-I4OVDLSFUXLDN9R0,CA-CA-00000277,2024-05-01,U-Q5GZJPA04UEG,30,331.21,DAYS_1_30,False,False
DL-ZHLE2MFYME57IRKF,CA-CA-00000277,2024-06-01,U-U1PSTWHGHVO3,30,331.21,DAYS_1_30,False,False
DL-GYMC47TEDZC0HCKA,CA-CA-00000277,2024-06-01,U-EN1BEWJEGMA4,60,662.42,DAYS_31_60,False,False
DL-4R6V114H2KHEKUGZ,CA-CA-00000277,2024-07-01,U-EN1BEWJEGMA4,90,993.63,DAYS_61_90,True,False
DL-I36HW1N0YMP31K8T,CA-CA-00000277,2024-08-01,U-TC0HANZ86LMY,30,331.21,DAYS_1_30,False,False
DL-B62DP2LO3D8NKHUY,CA-CA-00000277,2024-08-01,U-EN1BEWJEGMA4,120,1324.84,DAYS_91_120,True,True
DL-8WTWB5977PL466JL,CA-CA-00000277,2024-09-01,U-TC0HANZ86LMY,60,662.42,DAYS_31_60,False,False
DL-SLGC8NY5F64V4FFN,CA-CA-00000277,2024-09-01,U-EN1BEWJEGMA4,150,1656.05,DAYS_OVER_120,True,True
DL-WG25JSEJUT6E37ZK,CA-CA-00000277,2024-10-01,U-TC0HANZ86LMY,90,993.63,DAYS_61_90,True,False
DL-W26LITG8Q7NB6B5O,CA-CA-00000277,2024-11-01,U-TC0HANZ86LMY,120,1324.84,DAYS_91_120,True,True
DL-BZCIWCLJG0ZI8NB9,CA-CA-00000277,2024-12-01,U-W8KTMJMA59SG,30,331.21,DAYS_1_30,False,False
DL-KO1UJ895IJH6MOR2,CA-CA-00000277,2025-03-01,U-OL0ESRRI8U9R,30,331.21,DAYS_1_30,False,False
DL-AUUG6X9YCKRPDR1J,CA-CA-00000277,2025-04-01,U-6V9TJNSL704C,30,331.21,DAYS_1_30,False,False
DL-07ENF230YSKWH03J,CA-CA-00000277,2025-05-01,U-6V9TJNSL704C,60,662.42,DAYS_31_60,False,False
DL-VPR493X56J3XCY2K,CA-CA-00000277,2025-06-01,U-EQVE2WMASGDV,30,331.21,DAYS_1_30,False,False
DL-3B01VITO17GJEPWD,CA-VA-00000278,2024-03-01,U-H1T8J87305AS,30,738.76,DAYS_1_30,False,False
DL-OPF7OGMETACB9CXJ,CA-VA-00000278,2024-07-01,U-GCX4RND6513G,30,738.76,DAYS_1_30,False,False
DL-2XWH8SUGRHB3EBD7,CA-VA-00000278,2024-08-01,U-GCX4RND6513G,60,1477.52,DAYS_31_60,False,False
DL-DLTKQTTPBZY1Z00R,CA-VA-00000278,2024-09-01,U-GCX4RND6513G,90,2216.28,DAYS_61_90,True,False
DL-YH6SCO3G8VGGO3TQ,CA-VA-00000278,2024-09-01,U-1O1CGYGTOO5E,30,738.76,DAYS_1_30,False,False
DL-FIWE09KWN3AZGQ8K,CA-VA-00000278,2024-10-01,U-1O1CGYGTOO5E,60,1477.52,DAYS_31_60,False,False
DL-F9AEPOJ0T1SPMNBC,CA-VA-00000278,2024-11-01,U-SRYOZAVA87Z1,30,738.76,DAYS_1_30,False,False
DL-5O5FFI0Q511R4EJV,CA-VA-00000278,2024-11-01,U-1O1CGYGTOO5E,90,2216.28,DAYS_61_90,True,False
DL-V787128ZT8VOY14G,CA-VA-00000278,2024-12-01,U-SRYOZAVA87Z1,60,1477.52,DAYS_31_60,False,False
DL-8P9006NQ4RB9KTGW,CA-VA-00000278,2024-12-01,U-1O1CGYGTOO5E,120,2955.04,DAYS_91_120,True,True
DL-1JDHBLYUM8W0AZX7,CA-VA-00000278,2025-02-01,U-C1DBNPSGJMO1,30,738.76,DAYS_1_30,False,False
DL-MF6B2XFGQQMCXPD4,CA-VA-00000278,2025-02-01,U-E581B3B0RBL7,30,738.76,DAYS_1_30,False,False
DL-C9YPFTL3Y670I7P4,CA-VA-00000278,2025-03-01,U-J1N8AN9A48YI,30,738.76,DAYS_1_30,False,False
DL-QY99RGTBROFXV0L1,CA-VA-00000278,2025-03-01,U-C1DBNPSGJMO1,60,1477.52,DAYS_31_60,False,False
DL-ZFEQ0I3JPSCBH76F,CA-VA-00000278,2025-04-01,U-6BE6B1EQ6ISF,30,738.76,DAYS_1_30,False,False
DL-I3JQ0Q5BYK2GYFJM,CA-VA-00000278,2025-04-01,U-C1DBNPSGJMO1,90,2216.28,DAYS_61_90,True,False
DL-8GGLX1513VAKL8GY,CA-VA-00000278,2025-05-01,U-TR5GVEXBW6BA,30,738.76,DAYS_1_30,False,False
DL-LPGOAOQ0J3ZGZS81,CA-VA-00000278,2025-05-01,U-6BE6B1EQ6ISF,60,1477.52,DAYS_31_60,False,False
DL-GDBCTIEF2BDOU09M,CA-VA-00000278,2025-05-01,U-HDDZQD913RL6,30,738.76,DAYS_1_30,False,False
DL-5FKHRAV6LIAYQ3S9,CA-VA-00000278,2025-05-01,U-BY84EFE552RA,30,738.76,DAYS_1_30,False,False
DL-TSQPJMA6UDTQXFAU,CA-VA-00000278,2025-06-01,U-6BE6B1EQ6ISF,90,2216.28,DAYS_61_90,True,False
DL-T1LY75PP4UENS21A,CA-VA-00000278,2025-06-01,U-HDDZQD913RL6,60,1477.52,DAYS_31_60,False,False
DL-0DA6TOYJE2VQ5SHO,CA-NC-00000279,2024-01-01,U-VSZ32H3PK7N3,30,176.93,DAYS_1_30,False,False
DL-UYTDF9L5QKAB7ORR,CA-NC-00000279,2024-01-01,U-9FRSGH1T5730,30,176.93,DAYS_1_30,False,False
DL-MJ9M6YBMG1LI46I6,CA-NC-00000279,2024-02-01,U-9FRSGH1T5730,60,353.86,DAYS_31_60,False,False
DL-IL1RNSOUPEPWSZSZ,CA-NC-00000279,2024-03-01,U-9FRSGH1T5730,90,530.79,DAYS_61_90,True,False
DL-IAFL55A0PHOXC6C5,CA-NC-00000279,2024-04-01,U-BISIUJ29FYNL,30,176.93,DAYS_1_30,False,False
DL-ASAX0L8TDXSACIHI,CA-NC-00000279,2024-04-01,U-9FRSGH1T5730,120,707.72,DAYS_91_120,True,True
DL-6GSXA9SNJDDVQC7A,CA-NC-00000279,2024-05-01,U-BISIUJ29FYNL,60,353.86,DAYS_31_60,False,False
DL-02BF7IDN7MV9A1SZ,CA-NC-00000279,2024-07-01,U-5ZYUKKT8KAIC,30,176.93,DAYS_1_30,False,False
DL-FY3K9RB25OTM0OHL,CA-NC-00000279,2024-08-01,U-HJZ0P8NCXTQ1,30,176.93,DAYS_1_30,False,False
DL-4RAXB45RHGD474M8,CA-NC-00000279,2024-09-01,U-HJZ0P8NCXTQ1,60,353.86,DAYS_31_60,False,False
DL-TZN7VUBZW3F4I676,CA-NC-00000279,2024-10-01,U-HJZ0P8NCXTQ1,90,530.79,DAYS_61_90,True,False
DL-M6LQGLSODV6Y0WUU,CA-NC-00000279,2024-11-01,U-2IEHK9SYHRTU,30,176.93,DAYS_1_30,False,False
DL-DOQ2VEB3FUBVLAV9,CA-NC-00000279,2024-11-01,U-HJZ0P8NCXTQ1,120,707.72,DAYS_91_120,True,True
DL-RDPVDQUT5YH382QK,CA-NC-00000279,2024-11-01,U-NS7NKC9SCGF1,30,176.93,DAYS_1_30,False,False
DL-OC6FQTFUV0CIU5BI,CA-NC-00000279,2024-11-01,U-GRIUXJ2CATSO,30,176.93,DAYS_1_30,False,False
DL-YSAMVLQRBJJNNGFI,CA-NC-00000279,2024-12-01,U-NS7NKC9SCGF1,60,353.86,DAYS_31_60,False,False
DL-9V9VNBJ39B7QP63N,CA-NC-00000279,2024-12-01,U-GRIUXJ2CATSO,60,353.86,DAYS_31_60,False,False
DL-M3EH5UZRNM0RG00V,CA-NC-00000279,2025-01-01,U-NS7NKC9SCGF1,90,530.79,DAYS_61_90,True,False
DL-WKHBMPEZ78EY6RH7,CA-NC-00000279,2025-01-01,U-GRIUXJ2CATSO,90,530.79,DAYS_61_90,True,False
DL-FU610IEY6NG04GKB,CA-NC-00000279,2025-02-01,U-NS7NKC9SCGF1,120,707.72,DAYS_91_120,True,True
DL-6C9VS16ZC5CL4C12,CA-NC-00000279,2025-02-01,U-GRIUXJ2CATSO,120,707.72,DAYS_91_120,True,True
DL-TR99W0N0VWIQLY90,CA-NC-00000279,2025-03-01,U-7T0BKFMI9UL4,30,176.93,DAYS_1_30,False,False
DL-S0T4E24LD1A0IF18,CA-NC-00000279,2025-04-01,U-7T0BKFMI9UL4,60,353.86,DAYS_31_60,False,False
DL-AZ1O9V7FT15MR2KX,CA-NC-00000279,2025-05-01,U-FKIBJW329JPM,30,176.93,DAYS_1_30,False,False
DL-MBIP038N56ZNBYJH,CA-NC-00000279,2025-05-01,U-7T0BKFMI9UL4,90,530.79,DAYS_61_90,True,False
DL-NDV11BOO6G476IDR,CA-NC-00000279,2025-06-01,U-PSL64LG20UHS,30,176.93,DAYS_1_30,False,False
DL-3QTG0Z53UXDGM4NX,CA-NC-00000279,2025-06-01,U-7T0BKFMI9UL4,120,707.72,DAYS_91_120,True,True
DL-7ITY57MOL9OYE9PB,CA-TX-00000280,2024-01-01,U-CYUK0C6I9GUE,30,805.88,DAYS_1_30,False,False
DL-LCH82JTADO4H9J5I,CA-TX-00000280,2024-08-01,U-NFXQPR2T5CQM,30,805.88,DAYS_1_30,False,False
DL-UT8KXIR5NVTM80L1,CA-TX-00000280,2024-09-01,U-YDPJSPFSPNC5,30,805.88,DAYS_1_30,False,False
DL-UBT93F7LGS7YE7WJ,CA-TX-00000280,2024-09-01,U-NFXQPR2T5CQM,60,1611.76,DAYS_31_60,False,False
DL-JOIRB7WZ4GZX51MU,CA-TX-00000280,2024-09-01,U-NYV2DN587GYS,30,805.88,DAYS_1_30,False,False
DL-BSPPTKNQWRIUCZ7E,CA-TX-00000280,2024-10-01,U-YDPJSPFSPNC5,60,1611.76,DAYS_31_60,False,False
DL-7I9HHZB94LXA1YM9,CA-TX-00000280,2024-10-01,U-NFXQPR2T5CQM,90,2417.64,DAYS_61_90,True,False
DL-DGG3T5T9B7PB3PW8,CA-TX-00000280,2024-11-01,U-NFXQPR2T5CQM,120,3223.52,DAYS_91_120,True,True
DL-W20UCQNNKIS6U7AD,CA-TX-00000280,2024-12-01,U-NFXQPR2T5CQM,150,4029.4,DAYS_OVER_120,True,True
DL-37SB1IL89ONAYSI3,CA-TX-00000280,2025-01-01,U-NFXQPR2T5CQM,180,4835.28,DAYS_OVER_120,True,True
DL-ZXKM330MVV6DGBLX,CA-TX-00000280,2025-02-01,U-NFXQPR2T5CQM,210,5641.16,DAYS_OVER_120,True,True
DL-HQL7J5Y9C5JKYEX6,CA-TX-00000280,2025-03-01,U-NFXQPR2T5CQM,240,6447.04,DAYS_OVER_120,True,True
DL-W0P0GIP1U3QT35DE,CA-TX-00000280,2025-04-01,U-NFXQPR2T5CQM,270,7252.92,DAYS_OVER_120,True,True
DL-MFOUGUH5Z8GZO5DC,CA-TX-00000280,2025-06-01,U-HLB1YK0PY5IC,30,805.88,DAYS_1_30,False,False
DL-L7LCZ7ZSF7YTDDFY,CA-OH-00000281,2024-01-01,U-MJJEJ1WA0Z9O,30,660.93,DAYS_1_30,False,False
DL-3662SBA2ON50OUUS,CA-OH-00000281,2024-01-01,U-XFOJKNANVR9Z,30,660.93,DAYS_1_30,False,False
DL-PDX17ZQHRBBI7XAG,CA-OH-00000281,2024-02-01,U-MJJEJ1WA0Z9O,60,1321.86,DAYS_31_60,False,False
DL-1YQ03JNS0GK7RMTV,CA-OH-00000281,2024-03-01,U-7CDXJYSAU5OT,30,660.93,DAYS_1_30,False,False
DL-B9MS1RM38UOJ9HXC,CA-OH-00000281,2024-05-01,U-XFOJKNANVR9Z,30,660.93,DAYS_1_30,False,False
DL-I88XE5JJLQTIRFVE,CA-OH-00000281,2024-06-01,U-A5MRYUTLT734,30,660.93,DAYS_1_30,False,False
DL-ABE13SOF9JPN4JWO,CA-OH-00000281,2024-06-01,U-XFOJKNANVR9Z,60,1321.86,DAYS_31_60,False,False
DL-UW5L6YRJ8UHXT0F5,CA-OH-00000281,2024-07-01,U-G2XXGJHZGMIS,30,660.93,DAYS_1_30,False,False
DL-PG50RQSVTUQCKYYR,CA-OH-00000281,2024-07-01,U-Z056Y5HPDSRK,30,660.93,DAYS_1_30,False,False
DL-65R62BCFALY7JAI2,CA-OH-00000281,2024-07-01,U-BPCW0A9ELZLH,30,660.93,DAYS_1_30,False,False
DL-XWPSMIB33ILQ9ILI,CA-OH-00000281,2024-07-01,U-A5MRYUTLT734,60,1321.86,DAYS_31_60,False,False
DL-3XX5SS3Q5A2K80IF,CA-OH-00000281,2024-07-01,U-YT13UDSJ8BA0,30,660.93,DAYS_1_30,False,False
DL-PPKPLLLGSQPFWP0Y,CA-OH-00000281,2024-07-01,U-XFOJKNANVR9Z,90,1982.79,DAYS_61_90,True,False
DL-HRV2RK70T649O51K,CA-OH-00000281,2024-08-01,U-G2XXGJHZGMIS,60,1321.86,DAYS_31_60,False,False
DL-2LQ5AHXSB7FWFRAZ,CA-OH-00000281,2024-08-01,U-BPCW0A9ELZLH,60,1321.86,DAYS_31_60,False,False
DL-GYA7CFPOME5G1DUG,CA-OH-00000281,2024-09-01,U-G2XXGJHZGMIS,90,1982.79,DAYS_61_90,True,False
DL-P4GE51ZVA9WKQPB9,CA-OH-00000281,2024-09-01,U-DMRX8J3GCP5L,30,660.93,DAYS_1_30,False,False
DL-UW0XGB9EPUM80EVD,CA-OH-00000281,2024-11-01,U-YFD6FOECRYCS,30,660.93,DAYS_1_30,False,False
DL-J5XSG7HMTHBWS1DD,CA-OH-00000281,2024-11-01,U-CZ8SBBZ9S9PL,30,660.93,DAYS_1_30,False,False
DL-YFD4X54NLAAPTWNT,CA-OH-00000281,2024-12-01,U-CZ8SBBZ9S9PL,60,1321.86,DAYS_31_60,False,False
DL-8186R22J5HJG0AEA,CA-OH-00000281,2025-01-01,U-9NAZ2ZJ7YUXJ,30,660.93,DAYS_1_30,False,False
DL-QQEQ2M6XBX6IQDBL,CA-OH-00000281,2025-01-01,U-OGL27EMOXCPZ,30,660.93,DAYS_1_30,False,False
DL-DKIEAW49RN0Y0HCB,CA-OH-00000281,2025-01-01,U-EQN0M856OWPW,30,660.93,DAYS_1_30,False,False
DL-9L8G9UR0HVDRLB96,CA-OH-00000281,2025-01-01,U-MBZ5EJHXSG3X,30,660.93,DAYS_1_30,False,False
DL-0D69HEXFS436IN0O,CA-OH-00000281,2025-02-01,U-9NAZ2ZJ7YUXJ,60,1321.86,DAYS_31_60,False,False
DL-IHPZ9L2BG41BNS93,CA-OH-00000281,2025-02-01,U-EQN0M856OWPW,60,1321.86,DAYS_31_60,False,False
DL-O6AODP44CDG93WFS,CA-OH-00000281,2025-03-01,U-G2XXGJHZGMIS,30,660.93,DAYS_1_30,False,False
DL-8GX0NNDMU9GW1ZHJ,CA-OH-00000281,2025-03-01,U-9NAZ2ZJ7YUXJ,90,1982.79,DAYS_61_90,True,False
DL-X7W1CFT7O8SZ3U5B,CA-OH-00000281,2025-03-01,U-EQN0M856OWPW,90,1982.79,DAYS_61_90,True,False
DL-6LYDMBO4XJG69I4C,CA-OH-00000281,2025-05-01,U-KYKLHGVPZZ81,30,660.93,DAYS_1_30,False,False
DL-UXTEUPL5NDZ4VFAR,CA-OH-00000281,2025-05-01,U-SI8FNBUC6XRE,30,660.93,DAYS_1_30,False,False
DL-TOJTV4ADIBRD4XMI,CA-OH-00000281,2025-06-01,U-YT13UDSJ8BA0,30,660.93,DAYS_1_30,False,False
DL-ZTSG1K5D1GDB2WHR,CA-OH-00000281,2025-06-01,U-SI8FNBUC6XRE,60,1321.86,DAYS_31_60,False,False
DL-5H825DLJYKMRX38H,CA-CO-00000282,2024-01-01,U-D1BSVS0S6TWT,30,525.25,DAYS_1_30,False,False
DL-3TKG31BCEID7L5EC,CA-CO-00000282,2024-01-01,U-C689CK5XU94Y,30,525.25,DAYS_1_30,False,False
DL-ODT7OBPS0N0WKX3R,CA-CO-00000282,2024-01-01,U-EK2T47VIBC08,30,525.25,DAYS_1_30,False,False
DL-1O4DLHLY9P0E6S0Z,CA-CO-00000282,2024-01-01,U-WG7XC3JKYEL3,30,525.25,DAYS_1_30,False,False
DL-P9LQ0IIX8HCV3LQ6,CA-CO-00000282,2024-01-01,U-RTJVWA6BCHNQ,30,525.25,DAYS_1_30,False,False
DL-33FAJZ1LV1XJ183K,CA-CO-00000282,2024-01-01,U-I5NECCOOW2FR,30,525.25,DAYS_1_30,False,False
DL-EE18F6UD5C19ZOYI,CA-CO-00000282,2024-01-01,U-KBSKVY5U4JES,30,525.25,DAYS_1_30,False,False
DL-M150TIN7QRCUA7CK,CA-CO-00000282,2024-01-01,U-XNYER3Q4B82O,30,525.25,DAYS_1_30,False,False
DL-D3L1XAW7JUBXU3QA,CA-CO-00000282,2024-01-01,U-XKU5970JYX58,30,525.25,DAYS_1_30,False,False
DL-Y2JGLMU0E4ALP0BH,CA-CO-00000282,2024-01-01,U-7PVBG4SIJCMQ,30,525.25,DAYS_1_30,False,False
DL-PPI72YNS1RW38WTB,CA-CO-00000282,2024-01-01,U-HBHUP30FNXGL,30,525.25,DAYS_1_30,False,False
DL-BCJMLDABGINHWX43,CA-CO-00000282,2024-01-01,U-ZB0O0G4UDNR3,30,525.25,DAYS_1_30,False,False
DL-Y5N56YEM1VPMRQ6P,CA-CO-00000282,2024-01-01,U-706T2R3HT0LQ,30,525.25,DAYS_1_30,False,False
DL-LI6ZSQ87T33GKVK9,CA-CO-00000282,2024-02-01,U-GT9ATCQT617U,30,525.25,DAYS_1_30,False,False
DL-NGOTZMRY83YFWZRR,CA-CO-00000282,2024-02-01,U-359HR9L19GMY,30,525.25,DAYS_1_30,False,False
DL-UZJRTTXKRV9YO1PV,CA-CO-00000282,2024-02-01,U-CNCCD60Q8W32,30,525.25,DAYS_1_30,False,False
DL-IGMXRZKHWYO9WG0P,CA-CO-00000282,2024-02-01,U-D1BSVS0S6TWT,60,1050.5,DAYS_31_60,False,False
DL-LNVZ5P6ILLJMWCPR,CA-CO-00000282,2024-02-01,U-WAD2JK37VDPO,30,525.25,DAYS_1_30,False,False
DL-F93WEUA9AWAC53CD,CA-CO-00000282,2024-02-01,U-9SHEIYO07CKW,30,525.25,DAYS_1_30,False,False
DL-QTPROTKO7Y2OHXQV,CA-CO-00000282,2024-02-01,U-EK2T47VIBC08,60,1050.5,DAYS_31_60,False,False
DL-HASQ7U1EWTRWU00L,CA-CO-00000282,2024-02-01,U-I5NECCOOW2FR,60,1050.5,DAYS_31_60,False,False
DL-CNMRQQTE84M1APPL,CA-CO-00000282,2024-02-01,U-SJSP8HCPPF62,30,525.25,DAYS_1_30,False,False
DL-4IIBRKX9VR3NJ9ZT,CA-CO-00000282,2024-02-01,U-XNYER3Q4B82O,60,1050.5,DAYS_31_60,False,False
DL-941MAKL135WFK0NW,CA-CO-00000282,2024-02-01,U-GNJIYIKMAB3Q,30,525.25,DAYS_1_30,False,False
DL-73HF3VGFC6YY8PRS,CA-CO-00000282,2024-02-01,U-FTCVUKSK4WA5,30,525.25,DAYS_1_30,False,False
DL-BIP7V2HCMEP38QYF,CA-CO-00000282,2024-02-01,U-7PVBG4SIJCMQ,60,1050.5,DAYS_31_60,False,False
DL-7IW9FSLMIQI0XXGN,CA-CO-00000282,2024-02-01,U-HBHUP30FNXGL,60,1050.5,DAYS_31_60,False,False
DL-ET5WWJ34QHDSU9UK,CA-CO-00000282,2024-02-01,U-CAKRSWNN8TQ8,30,525.25,DAYS_1_30,False,False
DL-GCFKGUW8TZ6VX9TO,CA-CO-00000282,2024-02-01,U-ZB0O0G4UDNR3,60,1050.5,DAYS_31_60,False,False
