unit_id,caid,unit_number,unit_type,square_footage,bedrooms,occupancy_status,parcel_id
U-9KO06OOF3EHB,CA-CA-00000208,5H,CONDO_UNIT,1801.0,2,RENTED,87-3944-846
U-5XFI5EAXCDV7,CA-CA-00000208,15E,CONDO_UNIT,2035.0,3,OWNER_OCCUPIED,54-2948-761
U-6X22ONKAVO8R,CA-CA-00000208,37F,CONDO_UNIT,1398.0,3,RENTED,27-3890-718
U-X3WUHWBM399M,CA-CA-00000208,4E,CONDO_UNIT,1639.0,2,RENTED,72-2128-437
U-F9CPLXEJ6B4W,CA-CA-00000208,14G,CONDO_UNIT,2164.0,2,RENTED,97-7494-842
U-DLMEWI6JFFD1,CA-CA-00000208,22H,CONDO_UNIT,1572.0,3,RENTED,63-8787-806
U-N70R4IKGRDWL,CA-CA-00000208,40G,CONDO_UNIT,2472.0,4,RENTED,44-4291-298
U-2QCOOODYFJYQ,CA-CA-00000208,30H,CONDO_UNIT,3168.0,1,VACANT,58-5001-841
U-M3HPCORI1SYZ,CA-CA-00000208,3E,CONDO_UNIT,751.0,3,OWNER_OCCUPIED,41-5297-846
U-RRVK42TT4CSU,CA-CA-00000208,34C,CONDO_UNIT,1156.0,4,OWNER_OCCUPIED,79-2558-227
U-CUVT7DJ6VE68,CA-CA-00000208,27A,CONDO_UNIT,2873.0,3,RENTED,65-9536-181
U-1X940E20IKDC,CA-CA-00000208,37E,CONDO_UNIT,1520.0,2,OWNER_OCCUPIED,35-8684-243
U-Z8KLG04BDZJI,CA-CA-00000208,30C,CONDO_UNIT,2254.0,2,RENTED,16-3051-845
U-YD9WYZLQC47P,CA-CA-00000208,17A,CONDO_UNIT,3016.0,3,OWNER_OCCUPIED,24-3378-999
U-XBJPYD45P9IO,CA-CA-00000208,7E,CONDO_UNIT,1312.0,3,OWNER_OCCUPIED,89-9847-328
U-CAKKJ2BS4HIK,CA-CA-00000208,38C,CONDO_UNIT,1170.0,3,OWNER_OCCUPIED,92-5717-870
U-M7AY4G1NTY7U,CA-CA-00000208,10C,CONDO_UNIT,,3,OWNER_OCCUPIED,21-5653-567
U-KFYO5LQTWZNH,CA-CA-00000208,5A,CONDO_UNIT,2090.0,3,OWNER_OCCUPIED,84-4177-142
U-M6OLNU289UVR,CA-CA-00000208,23D,CONDO_UNIT,,3,OWNER_OCCUPIED,89-9416-840
U-L0YKLSKI9XXY,CA-CA-00000208,34H,CONDO_UNIT,2972.0,2,OWNER_OCCUPIED,46-8181-706
U-I8M85BNGR6JD,CA-CA-00000208,23G,CONDO_UNIT,2302.0,3,RENTED,26-3474-975
U-TCM0J3KLS114,CA-CA-00000208,6C,CONDO_UNIT,2287.0,3,OWNER_OCCUPIED,31-1177-405
U-ED2AD5UNXLW8,CA-CA-00000208,35E,CONDO_UNIT,2729.0,2,OWNER_OCCUPIED,
U-IZISW91ATN10,CA-CA-00000208,21G,CONDO_UNIT,1755.0,2,RENTED,93-6388-480
U-XV8K9EBTK7LH,CA-CA-00000208,1C,CONDO_UNIT,839.0,3,RENTED,82-2021-949
U-BVRUGB51R5L4,CA-CA-00000208,22C,CONDO_UNIT,2275.0,3,VACANT,46-4382-878
U-OB93IZHQEL1I,CA-CA-00000208,3A,CONDO_UNIT,957.0,5,RENTED,45-2573-193
U-J3EU3MEEU291,CA-CA-00000208,8H,CONDO_UNIT,1009.0,3,OWNER_OCCUPIED,48-8678-313
U-0AIK6B4UMVQ6,CA-CA-00000208,27C,CONDO_UNIT,1941.0,4,OWNER_OCCUPIED,96-7850-651
U-SLKIM65NG3WP,CA-CA-00000208,8H,CONDO_UNIT,983.0,2,OWNER_OCCUPIED,12-9092-878
U-P7JIV6HCTNTB,CA-CA-00000208,12C,CONDO_UNIT,1972.0,2,OWNER_OCCUPIED,
U-2I6OC3D0JBMJ,CA-CA-00000208,38C,CONDO_UNIT,1980.0,2,RENTED,76-5459-468
U-F6Q4GHAK26FW,CA-CA-00000208,17G,CONDO_UNIT,2470.0,2,OWNER_OCCUPIED,98-3695-623
U-HFLKF6WDLOOJ,CA-CA-00000208,23C,CONDO_UNIT,1431.0,4,VACANT,94-9073-763
U-JPEMWBTY52Q8,CA-CA-00000208,29F,CONDO_UNIT,1705.0,4,OWNER_OCCUPIED,27-9531-300
U-GRFRM8AIH996,CA-CA-00000208,31G,CONDO_UNIT,2901.0,3,RENTED,43-5586-505
U-Z36C93TPQJ4T,CA-CA-00000208,21D,CONDO_UNIT,658.0,3,OWNER_OCCUPIED,94-7057-919
U-9LN8KF870VFT,CA-CA-00000208,19H,CONDO_UNIT,678.0,4,OWNER_OCCUPIED,16-7959-580
U-WTIL2HU0ABBI,CA-CA-00000208,7F,CONDO_UNIT,1669.0,2,RENTED,94-5555-344
U-EYP9LFPQ6QZU,CA-CA-00000208,14H,CONDO_UNIT,2523.0,4,RENTED,43-3955-650
U-LI2XDPQFI96R,CA-CA-00000208,17G,CONDO_UNIT,1452.0,3,RENTED,46-6175-713
U-TJCD60YJ8751,CA-CA-00000208,39F,CONDO_UNIT,2985.0,3,VACANT,20-9920-138
U-U791Q4OI6UP7,CA-CA-00000208,17D,CONDO_UNIT,1820.0,3,OWNER_OCCUPIED,48-6648-241
U-L43UFCW7BY3M,CA-CA-00000208,8C,CONDO_UNIT,1117.0,1,RENTED,67-5693-975
U-IXKWG216OSOJ,CA-CA-00000209,24D,CONDO_UNIT,1586.0,2,OWNER_OCCUPIED,76-5133-806
U-6SYYOG6ATICC,CA-CA-00000209,34D,CONDO_UNIT,2366.0,4,VACANT,36-7544-323
U-G63BYVGZKY1Y,CA-CA-00000209,37C,CONDO_UNIT,1438.0,2,OWNER_OCCUPIED,38-3871-268
U-1L24OKP9G469,CA-CA-00000209,34F,CONDO_UNIT,3172.0,2,RENTED,73-2322-257
U-2XAQOQ30QUDG,CA-CA-00000209,3E,CONDO_UNIT,2253.0,3,OWNER_OCCUPIED,95-3058-938
U-CZ0DRNPO1LT0,CA-CA-00000209,14G,CONDO_UNIT,2183.0,3,RENTED,30-1531-373
U-1HB9HCYMYMG0,CA-CA-00000209,19G,CONDO_UNIT,705.0,5,RENTED,15-1553-275
U-XQX6D8UVL1JF,CA-CA-00000209,26C,CONDO_UNIT,1744.0,2,OWNER_OCCUPIED,86-8105-913
U-DZNY9BYPWLAH,CA-CA-00000209,7C,CONDO_UNIT,1325.0,2,RENTED,28-2452-299
U-YG9ADVYIWQ9N,CA-CA-00000209,2H,CONDO_UNIT,931.0,2,OWNER_OCCUPIED,98-2236-812
U-28WKF2ZOKJJ1,CA-CA-00000209,4D,CONDO_UNIT,1088.0,4,OWNER_OCCUPIED,25-1499-496
U-AJEIV6RAOM6P,CA-CA-00000209,34C,CONDO_UNIT,1027.0,4,OWNER_OCCUPIED,34-2582-820
U-064U84RLV95S,CA-CA-00000209,37H,CONDO_UNIT,,3,OWNER_OCCUPIED,67-1384-609
U-E4XF6Q272BSO,CA-CA-00000209,36H,CONDO_UNIT,986.0,2,OWNER_OCCUPIED,14-1722-290
U-XKTQWXLBTFNJ,CA-CA-00000209,34B,CONDO_UNIT,2318.0,3,OWNER_OCCUPIED,76-8459-378
U-QJ8QYGRI3QE3,CA-CA-00000209,27A,CONDO_UNIT,1807.0,4,RENTED,84-1235-501
U-SDGKWGBAGOIS,CA-CA-00000209,14A,CONDO_UNIT,1522.0,2,OWNER_OCCUPIED,80-5749-777
U-BDJLY8OUZOL6,CA-CA-00000209,34F,CONDO_UNIT,1062.0,3,OWNER_OCCUPIED,28-7456-915
U-QZWGTZO4J0U4,CA-CA-00000209,1C,CONDO_UNIT,2909.0,2,OWNER_OCCUPIED,13-6480-197
U-CZHFWQA36SL7,CA-CA-00000209,27A,CONDO_UNIT,1343.0,1,OWNER_OCCUPIED,58-5314-488
U-OYZJILAJTOGP,CA-CA-00000209,16G,CONDO_UNIT,2883.0,2,VACANT,98-7932-622
U-AB98Z8BO6DWK,CA-CA-00000209,2D,CONDO_UNIT,,1,RENTED,46-1296-749
U-0VFVCC281NGU,CA-CA-00000209,16D,CONDO_UNIT,2692.0,2,OWNER_OCCUPIED,20-7457-178
U-R4MLT5HSL03R,CA-CA-00000209,35D,CONDO_UNIT,1474.0,3,OWNER_OCCUPIED,27-8821-829
U-VCGGJY6ZKYRZ,CA-CA-00000209,1F,CONDO_UNIT,2182.0,3,OWNER_OCCUPIED,86-8349-857
U-SSDT4XKEXGV5,CA-CA-00000209,13B,CONDO_UNIT,1077.0,2,RENTED,81-1386-132
U-8C8899OCVSNK,CA-CA-00000209,10D,CONDO_UNIT,2244.0,4,OWNER_OCCUPIED,53-3541-339
U-09UIGZPJJ7YW,CA-CA-00000209,34E,CONDO_UNIT,1525.0,2,VACANT,
U-MNHMXELTBZEF,CA-CA-00000209,39F,CONDO_UNIT,1788.0,1,RENTED,57-4292-291
U-D3ZH5BHTG1MG,CA-CA-00000209,19B,CONDO_UNIT,2090.0,2,RENTED,20-1930-525
U-OEA88EJFF1F8,CA-CA-00000209,37D,CONDO_UNIT,1811.0,2,OWNER_OCCUPIED,46-6105-586
U-CII0PIONMQED,CA-CA-00000209,4H,CONDO_UNIT,2440.0,4,RENTED,28-6327-532
U-S44OMPN7WW05,CA-CA-00000209,39B,CONDO_UNIT,1881.0,1,OWNER_OCCUPIED,86-6340-107
U-6XGQL8MMY047,CA-CA-00000209,32D,CONDO_UNIT,,2,OWNER_OCCUPIED,64-1119-994
U-RGM0POFQ4SM1,CA-CA-00000209,40C,CONDO_UNIT,,4,RENTED,80-2350-107
U-1N1HCR17W2LX,CA-CA-00000209,2D,CONDO_UNIT,1977.0,3,OWNER_OCCUPIED,21-4426-313
U-BNKNY11UV5YJ,CA-CA-00000209,14A,CONDO_UNIT,2427.0,3,OWNER_OCCUPIED,95-2343-832
U-HAS2O23CDL5D,CA-CA-00000209,12B,CONDO_UNIT,2482.0,3,OWNER_OCCUPIED,82-2467-267
U-8M9OZW85CUEY,CA-CA-00000209,4G,CONDO_UNIT,,2,RENTED,29-6416-260
U-14AHL9X0IGLA,CA-CA-00000209,6D,CONDO_UNIT,3127.0,3,RENTED,62-4286-302
U-XOK1QHU7PWM7,CA-CA-00000209,27G,CONDO_UNIT,867.0,4,RENTED,64-5632-603
U-FTVK1KOWQ8OH,CA-CA-00000209,36E,CONDO_UNIT,2704.0,3,RENTED,96-2792-498
U-XN3G82UI0FMV,CA-CA-00000209,22D,CONDO_UNIT,1704.0,1,RENTED,14-5855-465
U-H543Z59A1BCE,CA-CA-00000209,9C,CONDO_UNIT,1878.0,3,OWNER_OCCUPIED,74-6902-205
U-X8XSN1FLJRPY,CA-CA-00000209,27B,CONDO_UNIT,2754.0,4,OWNER_OCCUPIED,
U-QHF1LDAJJB26,CA-CA-00000209,27A,CONDO_UNIT,1631.0,4,OWNER_OCCUPIED,75-3574-613
U-OL3DDIAVNYY5,CA-CA-00000209,7G,CONDO_UNIT,2664.0,2,RENTED,62-9989-905
U-MUXO3YXLQZ66,CA-CA-00000209,25C,CONDO_UNIT,1324.0,2,OWNER_OCCUPIED,18-9166-808
U-DMNEJ84A5DZE,CA-CA-00000209,40F,CONDO_UNIT,2706.0,5,OWNER_OCCUPIED,59-5696-661
U-A7IVKG6ICS6V,CA-CA-00000209,37G,CONDO_UNIT,1634.0,2,OWNER_OCCUPIED,52-1954-317
U-5P7NFDPYFL52,CA-CA-00000209,7F,CONDO_UNIT,,2,OWNER_OCCUPIED,26-1055-126
U-YN0ECB4B61OE,CA-CA-00000209,39D,CONDO_UNIT,1755.0,5,OWNER_OCCUPIED,53-4977-177
U-4DZ5DQJRMPTV,CA-CA-00000209,16G,CONDO_UNIT,746.0,2,OWNER_OCCUPIED,47-2332-277
U-MALPLWFXT4QF,CA-CA-00000209,34C,CONDO_UNIT,3107.0,3,RENTED,74-2696-814
U-NB33O06RWJZR,CA-CA-00000209,21G,CONDO_UNIT,1312.0,3,OWNER_OCCUPIED,
U-CTAR0FA20D2G,CA-CA-00000209,15F,CONDO_UNIT,1541.0,3,OWNER_OCCUPIED,28-8429-305
U-TYMWOROSNRQN,CA-CA-00000209,6F,CONDO_UNIT,898.0,2,OWNER_OCCUPIED,51-3964-745
U-RTOM2PPTPUFP,CA-CA-00000209,3D,CONDO_UNIT,1248.0,3,OWNER_OCCUPIED,66-6030-914
U-B50IC6U7CY35,CA-CA-00000209,8C,CONDO_UNIT,1379.0,3,OWNER_OCCUPIED,83-3798-595
U-SS13MAB3GEAJ,CA-CA-00000209,8E,CONDO_UNIT,2850.0,3,OWNER_OCCUPIED,91-9366-102
U-FJIQVAKBL83T,CA-NC-00000210,33D,CONDO_UNIT,2280.0,2,OWNER_OCCUPIED,61-7894-372
U-WWHL7R5II1QS,CA-NC-00000210,19C,CONDO_UNIT,2111.0,2,RENTED,40-9380-971
U-M5PVL9F56ASN,CA-NC-00000210,32E,CONDO_UNIT,2375.0,3,OWNER_OCCUPIED,63-6801-982
U-VUKZX2A8JOW0,CA-NC-00000210,15H,CONDO_UNIT,1700.0,1,OWNER_OCCUPIED,77-8990-207
U-250DWOUWF60A,CA-NC-00000210,40B,CONDO_UNIT,1662.0,5,OWNER_OCCUPIED,78-6843-679
U-7XENFATK10SR,CA-NC-00000210,29E,CONDO_UNIT,2001.0,4,RENTED,23-6877-268
U-5BVIZQHQ8BKH,CA-NC-00000210,36C,CONDO_UNIT,824.0,2,RENTED,26-8296-420
U-NAQXAR72RW4S,CA-NC-00000210,10B,CONDO_UNIT,3135.0,5,OWNER_OCCUPIED,58-1216-522
U-3BJHM6JA6X8M,CA-NC-00000210,38E,CONDO_UNIT,3082.0,3,OWNER_OCCUPIED,76-1237-675
U-PV0CV28GNUOM,CA-NC-00000210,22F,CONDO_UNIT,2404.0,3,VACANT,94-7047-287
U-STTLH741I67K,CA-NC-00000210,33D,CONDO_UNIT,1709.0,1,RENTED,95-7691-616
U-QR9B662BXRQY,CA-NC-00000210,25H,CONDO_UNIT,1470.0,3,OWNER_OCCUPIED,24-8214-804
U-BOWZIWQRTVQJ,CA-NC-00000210,14H,CONDO_UNIT,1654.0,2,OWNER_OCCUPIED,65-7979-832
U-BSNIYATXJXYX,CA-NC-00000210,23E,CONDO_UNIT,2203.0,4,OWNER_OCCUPIED,52-5131-865
U-IVENZE8V6MF9,CA-NC-00000210,26D,CONDO_UNIT,3058.0,2,RENTED,91-7033-903
U-F59HOVNJXX55,CA-NC-00000210,32D,CONDO_UNIT,,4,OWNER_OCCUPIED,11-6295-717
U-79725B1VD7UM,CA-NC-00000210,1A,CONDO_UNIT,2018.0,2,RENTED,99-1445-991
U-OMTF0W5U346S,CA-NC-00000210,22H,CONDO_UNIT,1006.0,3,OWNER_OCCUPIED,51-7112-404
U-ADIBHNC4VIYS,CA-NC-00000210,8F,CONDO_UNIT,2368.0,2,RENTED,82-9956-221
U-RMVG8MX7I5JU,CA-NC-00000210,37A,CONDO_UNIT,905.0,3,RENTED,88-5609-487
U-DODIO3CPEH6J,CA-NC-00000210,8D,CONDO_UNIT,2090.0,3,VACANT,88-8146-490
U-XYY9E5DT6W9R,CA-NC-00000210,16H,CONDO_UNIT,2344.0,3,RENTED,
U-32IUY68CL9E8,CA-NC-00000210,18E,CONDO_UNIT,,2,OWNER_OCCUPIED,84-6642-775
U-Z02T11R52QKF,CA-NC-00000210,13E,CONDO_UNIT,2846.0,3,RENTED,41-2820-753
U-FPUJK0MD0XPQ,CA-NC-00000210,33B,CONDO_UNIT,2067.0,5,RENTED,70-8644-349
U-I3EMQACJME93,CA-NC-00000210,12C,CONDO_UNIT,1225.0,4,OWNER_OCCUPIED,60-2268-160
U-M2RNH8N4Y29I,CA-NC-00000210,34A,CONDO_UNIT,3072.0,3,OWNER_OCCUPIED,74-1257-410
U-XFPPWE2YB230,CA-NC-00000210,20B,CONDO_UNIT,2515.0,5,RENTED,18-1222-598
U-YSPROTIJ9LEC,CA-NC-00000210,26D,CONDO_UNIT,1272.0,2,OWNER_OCCUPIED,50-9911-573
U-FW5U8OO5J2F0,CA-NC-00000210,39A,CONDO_UNIT,1104.0,3,RENTED,19-7890-798
U-LK1CMQGG3WSY,CA-NC-00000210,27H,CONDO_UNIT,852.0,2,VACANT,22-3179-589
U-5KFAOJDZZR5I,CA-NC-00000210,8A,CONDO_UNIT,1116.0,1,OWNER_OCCUPIED,28-6215-360
U-W2SXS9LBTC2F,CA-NC-00000210,18F,CONDO_UNIT,1258.0,4,OWNER_OCCUPIED,75-2388-481
U-9DI6RRA8W863,CA-NC-00000210,39F,CONDO_UNIT,,3,OWNER_OCCUPIED,96-2233-335
U-EAWDR0MTTV5L,CA-NC-00000210,21C,CONDO_UNIT,2213.0,2,OWNER_OCCUPIED,84-5146-791
U-3JTX3GMWJVSP,CA-NC-00000210,25G,CONDO_UNIT,1853.0,4,VACANT,51-8273-816
U-UZACX5457QFH,CA-NC-00000210,36C,CONDO_UNIT,1369.0,1,OWNER_OCCUPIED,38-9534-335
U-YBO7CFJ9YLLB,CA-NC-00000210,10G,CONDO_UNIT,2801.0,3,OWNER_OCCUPIED,76-1675-313
U-M7H8WVP4UGK6,CA-NC-00000210,21H,CONDO_UNIT,,2,OWNER_OCCUPIED,84-1787-635
U-80WZTL2SUHUW,CA-NC-00000210,17A,CONDO_UNIT,825.0,3,RENTED,97-8820-444
U-9COTM6HC3J4F,CA-NC-00000210,39B,CONDO_UNIT,2433.0,4,OWNER_OCCUPIED,57-1292-282
U-9YOVBC1VYET6,CA-NC-00000210,20A,CONDO_UNIT,1194.0,3,OWNER_OCCUPIED,16-4565-662
U-4JOJPTC19FEO,CA-NC-00000210,35F,CONDO_UNIT,2866.0,3,OWNER_OCCUPIED,80-3551-339
U-JMCXAGN75ZOS,CA-NC-00000210,17G,CONDO_UNIT,1216.0,4,OWNER_OCCUPIED,15-7762-691
U-BKW6UZY91D2V,CA-NC-00000210,8C,CONDO_UNIT,801.0,3,OWNER_OCCUPIED,52-6750-545
U-4QC3ATUCNHLT,CA-NC-00000210,15G,CONDO_UNIT,2399.0,3,OWNER_OCCUPIED,60-9050-835
U-LV6LIZV54F55,CA-NC-00000210,30B,CONDO_UNIT,930.0,2,OWNER_OCCUPIED,86-8709-874
U-NOG1YA2NRR6J,CA-NC-00000210,4D,CONDO_UNIT,2327.0,3,OWNER_OCCUPIED,28-2634-664
U-78T0Q41DPYPS,CA-NC-00000210,23C,CONDO_UNIT,1640.0,2,OWNER_OCCUPIED,45-5245-830
U-QUU635JYW3CI,CA-NC-00000210,6D,CONDO_UNIT,2575.0,3,OWNER_OCCUPIED,32-2114-739
U-A7NQM47PND74,CA-NC-00000210,19A,CONDO_UNIT,1349.0,2,OWNER_OCCUPIED,65-4144-919
U-S1DBTBPMO67D,CA-NC-00000210,10E,CONDO_UNIT,1900.0,2,VACANT,72-2307-315
U-7O45EJW0HSYT,CA-NC-00000210,31C,CONDO_UNIT,1650.0,2,RENTED,97-2582-158
U-1EQT1F7CAG2L,CA-NC-00000210,3E,CONDO_UNIT,2115.0,3,RENTED,95-9033-169
U-BMM5ZAKMYYWD,CA-NC-00000210,4E,CONDO_UNIT,2710.0,2,RENTED,63-8879-484
U-IRPNCWK5DUY8,CA-NC-00000210,35B,CONDO_UNIT,1722.0,2,OWNER_OCCUPIED,19-6046-245
U-7J14LKFPLF44,CA-NC-00000210,23G,CONDO_UNIT,2442.0,3,OWNER_OCCUPIED,93-7866-860
U-X4PIKNQJ0DWQ,CA-NC-00000210,20H,CONDO_UNIT,3037.0,2,RENTED,65-1541-153
U-2X10WVKIHSLF,CA-NC-00000210,11H,CONDO_UNIT,1766.0,4,RENTED,80-8607-837
U-QOIJC836XU4P,CA-NC-00000210,27D,CONDO_UNIT,910.0,3,OWNER_OCCUPIED,18-8055-313
U-IFIUB8Z55IF3,CA-CA-00000211,3F,CONDO_UNIT,1470.0,3,RENTED,92-1431-829
U-BXT27V2H3OFU,CA-CA-00000211,34C,CONDO_UNIT,2492.0,3,OWNER_OCCUPIED,39-5120-817
U-ODUZ3R42DWSU,CA-CA-00000211,22D,CONDO_UNIT,2243.0,2,RENTED,55-1525-833
U-6OUE4AHNDZSU,CA-CA-00000211,6A,CONDO_UNIT,2027.0,3,VACANT,86-9534-411
U-7605EZR6TZ70,CA-CA-00000211,37A,CONDO_UNIT,685.0,3,OWNER_OCCUPIED,84-8335-571
U-98SMAO3DJ54L,CA-CA-00000211,9G,CONDO_UNIT,1051.0,3,OWNER_OCCUPIED,51-2511-493
U-Q8N5R2QGLY8G,CA-CA-00000211,27H,CONDO_UNIT,1133.0,5,RENTED,64-9371-936
U-MS4XSUYZ7MTH,CA-CA-00000211,18D,CONDO_UNIT,2292.0,2,OWNER_OCCUPIED,43-9831-455
U-7008NN3T7TR1,CA-CA-00000211,22E,CONDO_UNIT,2768.0,2,RENTED,72-9784-485
U-NJMY55JXLDWG,CA-CA-00000211,29F,CONDO_UNIT,2762.0,2,OWNER_OCCUPIED,60-7321-644
U-W821X2B9XQOF,CA-CA-00000211,18F,CONDO_UNIT,1390.0,2,OWNER_OCCUPIED,63-5801-365
U-C33MAAG1WKAD,CA-CA-00000211,19B,CONDO_UNIT,1894.0,3,OWNER_OCCUPIED,26-6195-655
U-6SWH9WRKVBDX,CA-CA-00000211,24E,CONDO_UNIT,3122.0,1,RENTED,45-8906-452
U-Y61JGJ9IX7MK,CA-CA-00000211,15G,CONDO_UNIT,1122.0,2,OWNER_OCCUPIED,95-1333-369
U-B155VJYIRPZ8,CA-CA-00000211,34G,CONDO_UNIT,2037.0,4,RENTED,35-4270-961
U-3C1OMRHGQ3V7,CA-CA-00000211,2A,CONDO_UNIT,1342.0,2,VACANT,59-4354-845
U-OQAGWESSOY5D,CA-CA-00000211,12G,CONDO_UNIT,1369.0,2,RENTED,11-4925-264
U-J4XIZJAZFAO0,CA-CA-00000211,8E,CONDO_UNIT,2700.0,2,OWNER_OCCUPIED,56-2966-359
U-43M2NF051XE4,CA-CA-00000211,29F,CONDO_UNIT,2155.0,4,RENTED,23-1707-231
U-RL8CMKUH73GI,CA-CA-00000211,33D,CONDO_UNIT,1592.0,1,OWNER_OCCUPIED,69-2619-991
U-UDW21ZC7NSLI,CA-CA-00000211,37G,CONDO_UNIT,2392.0,3,OWNER_OCCUPIED,43-9112-905
U-FCYZEDLG90WE,CA-CA-00000211,17H,CONDO_UNIT,2461.0,2,OWNER_OCCUPIED,87-6104-677
U-BAB8C8TVFAEO,CA-CA-00000211,18H,CONDO_UNIT,764.0,4,OWNER_OCCUPIED,53-4022-278
U-S96XVEY5RGGF,CA-CA-00000211,15C,CONDO_UNIT,1531.0,3,OWNER_OCCUPIED,80-4576-199
U-UI1BIXGE218G,CA-CA-00000211,10B,CONDO_UNIT,1266.0,4,RENTED,55-1695-378
U-VL4VWRNIAUZ7,CA-CA-00000211,35F,CONDO_UNIT,876.0,3,OWNER_OCCUPIED,31-6759-822
U-BPSJZEWIGC8G,CA-CA-00000211,27G,CONDO_UNIT,1348.0,3,OWNER_OCCUPIED,18-1859-815
U-0EIQEG6T7F7V,CA-CA-00000211,15D,CONDO_UNIT,2242.0,5,OWNER_OCCUPIED,45-1624-321
U-HRLTGM5M7V5R,CA-CA-00000211,10F,CONDO_UNIT,3087.0,2,OWNER_OCCUPIED,37-6481-908
U-84J6M20Z67PB,CA-CA-00000211,34D,CONDO_UNIT,2218.0,2,OWNER_OCCUPIED,25-3342-583
U-8MBE8L3UQFHV,CA-CA-00000211,33B,CONDO_UNIT,3041.0,1,OWNER_OCCUPIED,97-7245-618
U-DP7GBOQL75BV,CA-CA-00000211,25G,CONDO_UNIT,1429.0,2,OWNER_OCCUPIED,40-4462-546
U-TUZ53GGJS5G5,CA-CA-00000211,21D,CONDO_UNIT,2313.0,1,VACANT,43-4437-277
U-ZEEUPISYJIY6,CA-CA-00000211,6F,CONDO_UNIT,2120.0,3,OWNER_OCCUPIED,21-3725-652
U-KS2ZZV871QZJ,CA-CA-00000211,1B,CONDO_UNIT,1373.0,3,RENTED,37-7727-659
U-G6HET0HU2V9L,CA-CA-00000211,32E,CONDO_UNIT,2821.0,3,VACANT,39-8905-412
U-PQ2Q1SG1PZK4,CA-CA-00000211,28B,CONDO_UNIT,743.0,5,OWNER_OCCUPIED,60-5831-821
U-R99H6BEDMWZG,CA-CA-00000211,36H,CONDO_UNIT,1064.0,3,OWNER_OCCUPIED,18-7252-128
U-31ZP2GRNKNSZ,CA-CA-00000211,26A,CONDO_UNIT,763.0,5,OWNER_OCCUPIED,17-1687-713
U-X2SYCN0VISQI,CA-CA-00000211,40G,CONDO_UNIT,3149.0,1,OWNER_OCCUPIED,16-4951-872
U-FIWKPJWD23WD,CA-CA-00000211,26A,CONDO_UNIT,1016.0,2,OWNER_OCCUPIED,95-3679-850
U-TCQ9PN6T9EFJ,CA-CA-00000211,35F,CONDO_UNIT,3196.0,2,OWNER_OCCUPIED,57-9436-257
U-KNNXXS3W0P48,CA-CA-00000211,40G,CONDO_UNIT,2888.0,4,RENTED,34-1565-511
U-DON4R92J5R74,CA-CA-00000211,23D,CONDO_UNIT,1292.0,2,RENTED,91-7707-102
U-RSYCJ0C4RKFX,CA-CA-00000211,10G,CONDO_UNIT,2690.0,3,OWNER_OCCUPIED,82-9039-404
U-HE0HCOXJ3ARA,CA-CA-00000211,8A,CONDO_UNIT,,3,OWNER_OCCUPIED,13-7174-600
U-P48ZUZR9HFK7,CA-CA-00000211,40C,CONDO_UNIT,1758.0,2,OWNER_OCCUPIED,98-9548-390
U-JWJFL2FFC25A,CA-CA-00000211,9A,CONDO_UNIT,2423.0,2,OWNER_OCCUPIED,52-7742-653
U-PFO9KH6MH033,CA-CA-00000211,17E,CONDO_UNIT,1541.0,5,OWNER_OCCUPIED,26-6138-757
U-5NKZI0VME82A,CA-CA-00000211,5D,CONDO_UNIT,1679.0,3,OWNER_OCCUPIED,93-9717-717
U-C7K7J6WNSO90,CA-CA-00000211,13G,CONDO_UNIT,2668.0,1,OWNER_OCCUPIED,59-7920-969
U-8Y2AHIFWLWAK,CA-CA-00000211,22H,CONDO_UNIT,3134.0,3,OWNER_OCCUPIED,35-4612-721
U-4NXL80KG541G,CA-CA-00000211,12D,CONDO_UNIT,2331.0,4,OWNER_OCCUPIED,65-7783-167
U-OPEIT9ZFKLE3,CA-CA-00000211,31F,CONDO_UNIT,,4,VACANT,92-4582-205
U-SIYJEH7RIXT4,CA-CA-00000211,27E,CONDO_UNIT,989.0,4,OWNER_OCCUPIED,16-2502-857
U-MWLXWXISLWD8,CA-CA-00000211,37C,CONDO_UNIT,844.0,4,OWNER_OCCUPIED,27-5523-824
U-3PKO16LFFLYQ,CA-CA-00000211,36H,CONDO_UNIT,1634.0,3,OWNER_OCCUPIED,85-2655-546
U-C85B501KMD2M,CA-CA-00000211,22E,CONDO_UNIT,,2,OWNER_OCCUPIED,69-1500-840
U-MO4RE8X8ESX5,CA-CA-00000211,16G,CONDO_UNIT,1663.0,1,OWNER_OCCUPIED,65-7446-666
U-Z9DEG9A48FUR,CA-CA-00000211,7B,CONDO_UNIT,2493.0,2,OWNER_OCCUPIED,84-5680-487
U-GFZ0F7C335OP,CA-CA-00000212,100,SINGLE_FAMILY,3068.0,5,RENTED,86-2347-272
U-8UO2KEHHCL6C,CA-CA-00000212,101,TOWNHOME,1869.0,5,OWNER_OCCUPIED,68-1527-992
U-KYBZPGAA50H3,CA-CA-00000212,102,TOWNHOME,2481.0,2,OWNER_OCCUPIED,24-3962-600
U-YH1DJT0Q9BHA,CA-CA-00000212,103,TOWNHOME,1841.0,3,RENTED,86-4224-668
U-662DOAQV8W8Q,CA-CA-00000212,104,SINGLE_FAMILY,1588.0,1,RENTED,67-5593-930
